"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-25",,"76","89","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-26",,"74","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-27",,"74","90","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-28",,"75","89","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-29",,"76","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-11-30",,"74","80",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-01",,"74","81","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-02",,"75","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-03",,"74","87","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-04",,"69","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-05",,"70","87","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-06",,"68","87","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-07",,"69","84","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-08",,"69","85","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-09",,"70","87","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-10",,"72","86","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-11",,"69","85","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-12",,"72","87","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-13",,"72","89","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-14",,"68","86","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-15",,"69","85","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-16",,"67","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-17",,"67","83","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-18",,"66","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-19",,"72","86","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-20",,"71","86","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-21",,"72","86","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-22",,"68","87","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-23",,"74","87","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-24",,"69","86","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-25",,"69","87","52"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-26",,"69","86","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-27",,"68","83","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-28",,"68","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-29",,"71","82","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-30",,"74","83","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2000-12-31",,"74","84","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-01",,"72","82","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-02","0.39","68","71",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-03","0.02","68","78","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-04","0.00","71","84","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-05",,"70","83","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-06",,"70","85","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-07",,"72",,"55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-08",,"74","87","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-09",,"75","86","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-10",,"75","87","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-11",,"75","88","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-12",,"76","86","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-13",,"75","89","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-14",,"77","89","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-15",,"74","89","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-16",,"76","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-17",,"76","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-18",,"74","86","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-19",,"75","87","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-20",,"72","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-21",,"73","85","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-22",,"74","89","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-23",,"75","88","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-24",,"73","86","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-25",,"74","88","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-26",,"70","87","53"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-27",,"72","87","51"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-28",,"71","87","54"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-29",,"68","87","56"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-30",,"72","90","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-01-31",,"76","90","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-01",,"78","90","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-02",,"76","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-03",,"78","92","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-04",,"81","90","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-05",,"79","94","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-06",,"81","95","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-07",,"80","94","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-08",,"70","91","59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-09",,"74","95","55"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-10",,"74","94","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-11",,"72","95","57"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-12",,"79","94","58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-13",,"79","92","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-14",,"79","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-15",,"78","90","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-16",,"77","90","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-17",,"79","93","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-18",,"81","92","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-19",,"84","95","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-20",,"82",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-21",,"83","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-22",,"80","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-23",,"80","97","60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-24",,"78","99","61"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-25",,"83","100","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-26",,"81","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-27",,"86","99","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-02-28",,"83","96","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-01",,"81","94","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-02",,"82","91","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-03",,"80","92","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-04",,"82","95","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-05",,"82","95","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-06",,"80","95","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-07",,"78","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-08",,"78","91","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-09",,"76","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-10","0.28","80","93","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-11","0.00","79","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-12",,"77","91","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-13",,"75","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-14",,"80","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-15",,"82","94","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-16",,"83","96","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-17",,"87","97","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-18",,"85","97","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-19",,"84","97","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-20",,"83","98","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-21",,"81","98",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-22",,"87","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-23",,"89","101","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-24",,"85","96","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-25",,"89","101","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-26",,"84","99","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-27",,"86","100","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-28",,"85","101","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-29",,"87","101","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-30",,"86","101","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-03-31",,"85","96","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-01",,"84","94","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-02",,"87","97","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-03","0.00","85","96","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-04","0.00","86","94","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-05",,"85","98","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-06",,"90","99","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-07",,"92","101","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-08",,"89","103","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-09",,"86","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-10",,"89","103","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-11",,"87","99","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-12",,"75","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-13",,"77","87","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-14",,"83","91","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-15",,"84","93","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-16",,"85","96","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-17",,"84","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-18",,"88","98","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-19",,"85","99","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-20",,"87",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-21","0.02","87","98","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-22","0.00","89","99","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-23",,"91","100","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-24",,"92","103","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-25",,"94","104","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-26",,"93","104","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-27",,"93","105","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-28",,"95","105","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-29",,"96","107","84"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-04-30",,"92","106",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-01","0.00","94","106","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-02",,"94","107","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-03","0.00","91","107","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-04",,"95","108","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-05",,"96","109","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-06",,"94","109","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-07",,"93","109","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-08",,"97","107","87"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-09",,"96","108","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-10",,"94","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-11",,"94","107",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-12",,"97","110","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-13",,"97","107","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-14","0.00","89","98","83"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-15",,"94","106","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-16","0.00","94","105","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-17",,"91","103","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-18",,"93","102","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-19","0.01","91","102","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-20","0.00","92","103","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-21",,"91","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-22",,"89","103","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-23",,"91","103","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-24",,"91","103","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-25",,"92","101","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-26",,"92","103","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-27",,"93","102","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-28",,"94",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-29",,"92","102","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-30",,"90","103","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-05-31",,"90","101","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-01",,"92","102","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-02",,"87","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-03","0.31","82","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-04","0.16","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-05","2.76","80","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-06","0.00","84","97","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-07","0.35","84","91","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-08","0.00","83","91","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-09",,"82","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-10",,"82","93","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-11","0.12","78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-12","4.53","76","82","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-13","0.01","76","79",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-14","0.51","75","79","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-15","0.01","78","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-16","0.00","81","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-17",,"82","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-18",,"82","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-19","0.00","82","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-20","0.08","80","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-21","0.00","83","91","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-22",,"85","94","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-23",,"84","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-24",,"84","93","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-25",,"84",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-26",,"82",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-27",,"85","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-28",,"82","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-29",,"84","93","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-06-30",,"83","92","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-01","0.00","84","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-02",,"84","94","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-03","0.00","84","95","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-04",,"83","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-05","0.00","79","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-06","0.75","81",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-07","0.00","77","86","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-08","0.08","77","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-09","0.47","78","83","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-10","0.00","81","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-11",,"80","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-12",,"81","91","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-13",,"82","93","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-14","0.08","84","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-15","0.00","81","87","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-16","0.00","78","81","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-17","0.01","79",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-18","0.00","77","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-19","0.16","78","89","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-20","0.02","82","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-21","0.01","82","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-22","0.00","81","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-23",,"82","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-24",,"80","90","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-25","0.02","84","93","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-26","0.08","79","87","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-27","0.00","82","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-28",,"81","93","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-29","0.00","82","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-30",,"81","91","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-07-31",,"81","92","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-01",,"79","94","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-02",,"78","87","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-03",,"74","78","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-04",,"74","82","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-05",,"76","83","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-06",,"74","77","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-07","0.71","76","81","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-08","0.00","76","86","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-09","3.27","78","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-10","0.24","77","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-11","0.28","75","84","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-12","0.16","78","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-13","1.14","78","83","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-14","0.28","74","80","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-15","0.35","77","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-16","0.12","78","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-17","0.00","77","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-18","0.02","79","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-19","0.00","78","82","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-20","0.08","73","77","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-21","0.01","76","83","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-22","0.00","80","85","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-23",,"80","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-24","0.00","78","87","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-25","0.00","80",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-26",,"82","89","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-27",,"82","88","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-28",,"78","86","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-29","0.00","80","88","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-30",,"79","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-08-31",,"79","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-01","0.08","78","89","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-02","0.00","81","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-03",,"81","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-04",,"78",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-05","0.00","77","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-06","0.02","80","87","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-07","0.03","79","94","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-08","0.00","83","93","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-09",,"81","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-10","0.08","82","92","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-11","0.00","81","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-12",,"78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-13","0.00","80","91","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-14",,"81","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-15",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-16","0.00","80","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-17","0.02","83","93","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-18","0.00","78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-19","0.12","78","88","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-20","0.02","78","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-21","0.02","78","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2001-09-22","0.00","80","91",
